public_food_id_compound_id_name,contribution
FOOD00186 _ FDB012734 _ Diosgenin,0.020084137224192
FOOD00186 _ FDB012739 _ L-Serine,0.02297967539351
FOOD00186 _ FDB013400 _ Selenium,2.88202865997376E-05
FOOD00186 _ FDB014504 _ Folic acid,1.8012679124836E-06
FOOD00186 _ FDB014613 _ beta-Carotene,0.000271090820829
FOOD00186 _ FDB015471 _ Lutein,0.000720507164993
FOOD00186 _ FDB016249 _ Chlorine,0.002972092055598
FOOD00186 _ FDB016251 _ Iron,0.000567399392432
FOOD00186 _ FDB019002 _ Fenugreekine,0.000328731394028
FOOD00187 _ FDB000374 _ Phytic acid,0.050487157715457
FOOD00187 _ FDB000446 _ L-Tyrosine,0.00520486162015
FOOD00187 _ FDB000474 _ L-Lysine,0.017176043346496
FOOD00187 _ FDB000484 _ Glycine,0.005446887685487
FOOD00187 _ FDB000514 _ Syringic acid,4.16388929612015E-06
FOOD00187 _ FDB000556 _ L-Alanine,0.003423757973735
FOOD00187 _ FDB000565 _ alpha-Tocopherol,0.001914348103891
FOOD00187 _ FDB000574 _ Pyridoxine,8.1195841274343E-06
FOOD00187 _ FDB000661 _ Raffinose,0.003435208669299
FOOD00187 _ FDB000710 _ Choline,4.99666715534418E-05
FOOD00187 _ FDB000844 _ Gentisic acid,3.12291697209012E-06
FOOD00187 _ FDB000846 _ Vanillic acid,2.7065280424781E-05
FOOD00187 _ FDB001014 _ Nicotinic acid,4.84052130673968E-05
FOOD00187 _ FDB001128 _ Starch,0.698492429424156
FOOD00187 _ FDB001131 _ Sucrose,0.035080767319812
FOOD00187 _ FDB001946 _ L-Leucine,0.023942363452691
FOOD00187 _ FDB002250 _ L-Tryptophan,0.00208194464806
FOOD00187 _ FDB002257 _ Arginine,0.00832777859224
FOOD00187 _ FDB002431 _ gamma-Tocopherol,0.000294595167701
FOOD00187 _ FDB002558 _ Caffeic acid,3.64340313410513E-06
FOOD00187 _ FDB002593 _ p-Coumaric acid,2.18604188046308E-05
FOOD00187 _ FDB002700 _ Isoferulic acid,3.12291697209012E-06
FOOD00187 _ FDB003513 _ Calcium,0.00588149363077
FOOD00187 _ FDB003520 _ Phosphorus,0.003955694831314
FOOD00187 _ FDB003521 _ Potassium,0.023265731442071
FOOD00187 _ FDB003523 _ Sodium,0.001665555718448
FOOD00187 _ FDB003575 _ Boron,8.84826475425533E-06
FOOD00187 _ FDB003581 _ Cobalt,9.36875091627035E-08
FOOD00187 _ FDB003582 _ Copper,3.22701420449312E-06
FOOD00187 _ FDB003636 _ Manganese,5.4651047011577E-05
FOOD00187 _ FDB003717 _ Sulfur,0.002186041880463
FOOD00187 _ FDB003729 _ Zinc,1.61350710224656E-05
FOOD00187 _ FDB003763 _ Arsenic,8.22368135983731E-08
FOOD00187 _ FDB003766 _ Cadmium,2.6232502565557E-07
FOOD00187 _ FDB003777 _ Lead,1.72072725162165E-06
FOOD00187 _ FDB003780 _ Mercury,8.22368135983731E-08
FOOD00187 _ FDB004038 _ Isochlorogenic acid,1.04097232403004E-06
FOOD00187 _ FDB008322 _ Pantothenic acid,2.43067037661014E-05
FOOD00187 _ FDB009020 _ Betaine,8.53597305704631E-05
FOOD00187 _ FDB010508 _ 4-Hydroxybenzoic acid,7.80729243022529E-06
FOOD00187 _ FDB010557 _ trans-Sinapic acid,1.50940986984356E-05
FOOD00187 _ FDB011258 _ o-Coumaric acid,7.80729243022529E-06
FOOD00187 _ FDB011824 _ beta-D-Glucopyranose,0.000936875091627
FOOD00187 _ FDB011856 _ L-Histidine,0.003643403134105
FOOD00187 _ FDB011999 _ L-Threonine,0.004684375458135
FOOD00187 _ FDB012160 _ Riboflavine,2.6544794262766E-05
FOOD00187 _ FDB012397 _ L-Isoleucine,0.014053126374406
FOOD00187 _ FDB012528 _ D-Fructose,0.000624583394418
FOOD00187 _ FDB012535 _ L-Glutamic acid,0.053089588525532
FOOD00187 _ FDB012563 _ L-Cystine,0.002728388461283
FOOD00187 _ FDB012567 _ L-Aspartic acid,0.005758138410372
FOOD00187 _ FDB012612 _ Ergosterol,1.24916678883605E-05
FOOD00187 _ FDB012678 _ L-Cysteine,0.001400628261982
FOOD00187 _ FDB012683 _ L-Methionine,0.002602430810075
FOOD00187 _ FDB012739 _ L-Serine,0.004459004949983
FOOD00187 _ FDB012801 _ Ferulic acid,2.44628496147059E-05
FOOD00187 _ FDB013444 _ Nickel,2.46710440795119E-06
FOOD00187 _ FDB014504 _ Folic acid,4.68437545813517E-07
FOOD00187 _ FDB014510 _ Biotin,0.00022485002199
FOOD00187 _ FDB014613 _ beta-Carotene,1.14506955643304E-07
FOOD00187 _ FDB016249 _ Chlorine,0.002118378679401
FOOD00187 _ FDB016251 _ Iron,0.000437208376093
FOOD00187 _ FDB021453 _ Pectic acid,0.010513820472703
FOOD00191 _ FDB000446 _ L-Tyrosine,0.015596905262058
FOOD00191 _ FDB000474 _ L-Lysine,0.023395357893087
FOOD00191 _ FDB000484 _ Glycine,0.054563173575099
FOOD00191 _ FDB000556 _ L-Alanine,0.054589168417203
FOOD00191 _ FDB000565 _ alpha-Tocopherol,0.00348330884186
FOOD00191 _ FDB000574 _ Pyridoxine,7.27855578896035E-05
FOOD00191 _ FDB000838 _ Vanillin,1.55969052620579E-06
FOOD00191 _ FDB000893 _ Phenol,1.81963894724009E-06
FOOD00191 _ FDB001014 _ Nicotinic acid,0.000712258673634
FOOD00191 _ FDB001224 _ L-Ascorbic acid,0.02607282662974
FOOD00191 _ FDB001267 _ Hexyl acetate,1.14377305255091E-05
FOOD00191 _ FDB001946 _ L-Leucine,0.07798452631029
FOOD00191 _ FDB002250 _ L-Tryptophan,0.005848839473272
FOOD00191 _ FDB002257 _ Arginine,0.066286847363746
FOOD00191 _ FDB003513 _ Calcium,0.011905637683371
FOOD00191 _ FDB003520 _ Phosphorus,0.020042023261744
FOOD00191 _ FDB003521 _ Potassium,0.17515324609291
FOOD00191 _ FDB003523 _ Sodium,0.012217575788612
FOOD00191 _ FDB003575 _ Boron,0.000340532431555
FOOD00191 _ FDB003582 _ Copper,0.000116976789465
FOOD00191 _ FDB003636 _ Manganese,0.000597881368379
FOOD00191 _ FDB003729 _ Zinc,0.000207958736827
FOOD00191 _ FDB008230 _ 1-Pentanol,1.03979368413719E-06
FOOD00191 _ FDB008322 _ Pantothenic acid,0.000179364410514
FOOD00191 _ FDB008745 _ Benzyl alcohol,2.33953578930869E-06
FOOD00191 _ FDB011856 _ L-Histidine,0.021185796314295
FOOD00191 _ FDB011999 _ L-Threonine,0.03509303683963
FOOD00191 _ FDB012152 _ 2-Phenylethanol,8.31834947309755E-06
FOOD00191 _ FDB012160 _ Riboflavine,0.000101379884203
FOOD00191 _ FDB012171 _ Eugenol,1.03979368413719E-06
FOOD00191 _ FDB012357 _ Phytomenadione,0.015596905262058
FOOD00191 _ FDB012397 _ L-Isoleucine,0.040941876312902
FOOD00191 _ FDB012535 _ L-Glutamic acid,0.161765902409644
FOOD00191 _ FDB012563 _ L-Cystine,0.013647292104301
FOOD00191 _ FDB012567 _ L-Aspartic acid,0.101353889361273
FOOD00191 _ FDB012683 _ L-Methionine,0.02144574473533
FOOD00191 _ FDB012739 _ L-Serine,0.038992263155145
FOOD00191 _ FDB013792 _ Geraniol,1.03979368413719E-06
FOOD00191 _ FDB013897 _ Hexanoic acid,2.59948421034298E-06
FOOD00191 _ FDB014416 _ alpha-Terpineol,1.03979368413719E-06
FOOD00191 _ FDB014490 _ Citronellol,1.03979368413719E-06
FOOD00191 _ FDB014504 _ Folic acid,1.42971631568864E-05
FOOD00191 _ FDB014613 _ beta-Carotene,0.000116976789465
FOOD00191 _ FDB014891 _ Farnesol,2.07958736827439E-06
FOOD00191 _ FDB014940 _ Linalool,1.55969052620579E-06
FOOD00191 _ FDB014945 _ Nerol,2.59948421034298E-06
FOOD00191 _ FDB016251 _ Iron,0.000337932947345
FOOD00192 _ FDB000565 _ alpha-Tocopherol,0.007129860425852
FOOD00192 _ FDB000574 _ Pyridoxine,0.00047532402839
FOOD00192 _ FDB001014 _ Nicotinic acid,0.000736752244005
FOOD00192 _ FDB001224 _ L-Ascorbic acid,0.085399883767431
FOOD00192 _ FDB001425 _ Parasorbic acid,0.013309072794924
FOOD00192 _ FDB003513 _ Calcium,0.097203763805786
FOOD00192 _ FDB003516 _ Chromium,7.1298604258523E-06
FOOD00192 _ FDB003520 _ Phosphorus,0.092292082179088
FOOD00192 _ FDB003521 _ Potassium,0.556683657916268
FOOD00192 _ FDB003523 _ Sodium,0.013863617494713
FOOD00192 _ FDB003570 _ Aluminum,0.001346751413772
FOOD00192 _ FDB003575 _ Boron,0.000712986042585
FOOD00192 _ FDB003582 _ Copper,0.000411947491271
FOOD00192 _ FDB003636 _ Manganese,0.01595504321963
FOOD00192 _ FDB003653 _ Molybdenum,6.33765371186871E-05
FOOD00192 _ FDB003717 _ Sulfur,0.044759679340073
FOOD00192 _ FDB003729 _ Zinc,0.001584413427967
FOOD00192 _ FDB003766 _ Cadmium,2.05973745635733E-05
FOOD00192 _ FDB003777 _ Lead,0.000174285477076
FOOD00192 _ FDB003780 _ Mercury,6.33765371186871E-07
FOOD00192 _ FDB008322 _ Pantothenic acid,0.00144181621945
FOOD00192 _ FDB008739 _ Benzoic acid,0.019646726506793
FOOD00192 _ FDB011904 _ Quercetin,0.027727234989426
FOOD00192 _ FDB012160 _ Riboflavine,0.000150519275657
FOOD00192 _ FDB013444 _ Nickel,3.40648887012943E-05
FOOD00192 _ FDB014504 _ Folic acid,2.37662014195077E-05
FOOD00192 _ FDB014613 _ beta-Carotene,0.000221817879915
FOOD00192 _ FDB015471 _ Lutein,0.000180623130788
FOOD00192 _ FDB016251 _ Iron,0.003406488870129
FOOD00193 _ FDB017308 _ Peonidin 3-glucoside,0.000897093207772
FOOD00193 _ FDB000838 _ Vanillin,6.84803975398472E-08
FOOD00193 _ FDB000893 _ Phenol,1.36960795079694E-07
FOOD00193 _ FDB001111 _ Chinese tannin,0.388055586059134
FOOD00193 _ FDB001170 _ (-)-Quinic acid,0.159787594259643
FOOD00193 _ FDB001221 _ Arbutin,0.068480397539847
FOOD00193 _ FDB001224 _ L-Ascorbic acid,0.003985559136819
FOOD00193 _ FDB002558 _ Caffeic acid,0.00018261439344
FOOD00193 _ FDB002562 _ Neochlorogenic acid,4.56535983598981E-05
FOOD00193 _ FDB002603 _ Cyanidin 3-glucoside,0.002342029595863
FOOD00193 _ FDB003513 _ Calcium,0.003903382659771
FOOD00193 _ FDB003516 _ Chromium,2.05441192619542E-07
FOOD00193 _ FDB003520 _ Phosphorus,0.003549567272482
FOOD00193 _ FDB003521 _ Potassium,0.021594152024232
FOOD00193 _ FDB003523 _ Sodium,0.000228267991799
FOOD00193 _ FDB003570 _ Aluminum,9.58725565557861E-05
FOOD00193 _ FDB003575 _ Boron,2.4196407130746E-05
FOOD00193 _ FDB003582 _ Copper,1.59787594259643E-05
FOOD00193 _ FDB003636 _ Manganese,0.000897093207772
FOOD00193 _ FDB003713 _ Silicon,9.8155236473781E-05
FOOD00193 _ FDB003717 _ Sulfur,0.002750629301184
FOOD00193 _ FDB003729 _ Zinc,9.45029486049891E-05
FOOD00193 _ FDB003763 _ Arsenic,4.56535983598981E-08
FOOD00193 _ FDB003766 _ Cadmium,4.7936278277893E-08
FOOD00193 _ FDB003777 _ Lead,1.68918313931623E-06
FOOD00193 _ FDB004038 _ Isochlorogenic acid,0.001141339958997
FOOD00193 _ FDB008072 _ 1-Hexanol,9.13071967197963E-08
FOOD00193 _ FDB008230 _ 1-Pentanol,2.28267991799491E-07
FOOD00193 _ FDB008393 _ 4-Hexyl-gamma-butyrolactone,1.00437916391776E-07
FOOD00193 _ FDB008745 _ Benzyl alcohol,3.65228786879185E-07
FOOD00193 _ FDB008789 _ 4-Methylphenol,4.56535983598981E-09
FOOD00193 _ FDB011824 _ beta-D-Glucopyranose,0.135134651145298
FOOD00193 _ FDB012152 _ 2-Phenylethanol,9.13071967197963E-08
FOOD00193 _ FDB012160 _ Riboflavine,1.14133995899745E-05
FOOD00193 _ FDB012171 _ Eugenol,4.56535983598981E-08
FOOD00193 _ FDB012238 _ Phenylacetaldehyde,1.36960795079694E-08
FOOD00193 _ FDB012459 _ Methyl salicylate,4.56535983598981E-09
FOOD00193 _ FDB012528 _ D-Fructose,0.173483673767613
FOOD00193 _ FDB013897 _ Hexanoic acid,1.82614393439593E-07
FOOD00193 _ FDB014373 _ Ursolic acid,0.011413399589975
FOOD00193 _ FDB014416 _ alpha-Terpineol,6.84803975398472E-08
FOOD00193 _ FDB014490 _ Citronellol,4.56535983598981E-09
FOOD00193 _ FDB014613 _ beta-Carotene,0.000108358815707
FOOD00193 _ FDB014940 _ Linalool,1.82614393439593E-08
FOOD00193 _ FDB014945 _ Nerol,9.13071967197963E-09
FOOD00193 _ FDB015471 _ Lutein,6.52846456546543E-05
FOOD00193 _ FDB016251 _ Iron,0.00013696079508
FOOD00193 _ FDB017159 _ Cyanidin 3-galactoside,0.001883210932346
FOOD00193 _ FDB017191 _ Delphinidin 3-glucoside,0.003978711097065
FOOD00193 _ FDB017317 _ Petunidin 3-glucoside,0.002513230589712
FOOD00196 _ FDB001521 _ Verbenalin,0.142857142857143
FOOD00196 _ FDB002558 _ Caffeic acid,0.285714285714286
FOOD00196 _ FDB012320 _ Stachyose,0.571428571428571
FOOD00197 _ FDB000082 _ Butein,1.26917801197909E-05
FOOD00197 _ FDB000446 _ L-Tyrosine,0.022192535750774
FOOD00197 _ FDB000474 _ L-Lysine,0.041447159436782
FOOD00197 _ FDB000484 _ Glycine,0.026034420758545
FOOD00197 _ FDB000545 _ Pipecolic acid,0.016841015928184
FOOD00197 _ FDB000556 _ L-Alanine,0.025817467252224
FOOD00197 _ FDB000567 _ L-DOPA,0.397748094922221
FOOD00197 _ FDB000710 _ Choline,0.000705098895544
FOOD00197 _ FDB001014 _ Nicotinic acid,0.000113900590819
FOOD00197 _ FDB001224 _ L-Ascorbic acid,0.001699469132849
FOOD00197 _ FDB001946 _ L-Leucine,0.048913975946003
FOOD00197 _ FDB002250 _ L-Tryptophan,0.006345890059895
FOOD00197 _ FDB002257 _ Arginine,0.052430430694293
FOOD00197 _ FDB002924 _ Wyerone,0.000623741330673
FOOD00197 _ FDB003513 _ Calcium,0.00709618760259
FOOD00197 _ FDB003520 _ Phosphorus,0.010504165597719
FOOD00197 _ FDB003521 _ Potassium,0.005532314411191
FOOD00197 _ FDB003523 _ Sodium,0.006174135200724
FOOD00197 _ FDB003582 _ Copper,6.14701601243433E-06
FOOD00197 _ FDB003635 _ Iodine,1.24748266134697E-06
FOOD00197 _ FDB003717 _ Sulfur,0.007521054885802
FOOD00197 _ FDB003763 _ Arsenic,2.89271341761615E-06
FOOD00197 _ FDB016495 _ Kaempferol 7-glucoside,2.40456802839343E-06
FOOD00197 _ FDB008322 _ Pantothenic acid,0.000180794588601
FOOD00197 _ FDB011856 _ L-Histidine,0.015168665983625
FOOD00197 _ FDB011999 _ L-Threonine,0.023557534894712
FOOD00197 _ FDB012160 _ Riboflavine,1.28364157906717E-05
FOOD00197 _ FDB012397 _ L-Isoleucine,0.028420909328079
FOOD00197 _ FDB012462 _ alpha-Linolenic acid,0.02140607929036
FOOD00197 _ FDB012535 _ L-Glutamic acid,0.096815502195841
FOOD00197 _ FDB012563 _ L-Cystine,0.008714299170569
FOOD00197 _ FDB012567 _ L-Aspartic acid,0.071450021415119
FOOD00197 _ FDB012683 _ L-Methionine,0.004872414162797
FOOD00197 _ FDB012739 _ L-Serine,0.027860446103416
"FOOD00197 _ FDB012760 _ (Z,Z)-9,12-Octadecadienoic acid",0.013586713333366
FOOD00197 _ FDB012858 _ Oleic acid,0.001925462368601
FOOD00197 _ FDB013269 _ Cholesterol,0.001446356708808
FOOD00197 _ FDB014510 _ Biotin,1.08476753160606E-07
FOOD00197 _ FDB014613 _ beta-Carotene,1.26556212020707E-06
FOOD00197 _ FDB016249 _ Chlorine,0.006101817365284
FOOD00197 _ FDB016251 _ Iron,0.000215145560435
FOOD00197 _ FDB016478 _ Astragalin,0.000497185118653
FOOD00198 _ FDB000446 _ L-Tyrosine,0.03331033844329
FOOD00198 _ FDB000474 _ L-Lysine,0.084371546517059
FOOD00198 _ FDB000484 _ Glycine,0.042609409216122
FOOD00198 _ FDB000545 _ Pipecolic acid,0.003399547807841
FOOD00198 _ FDB000556 _ L-Alanine,0.06537853441833
FOOD00198 _ FDB001014 _ Nicotinic acid,0.00014905709619
FOOD00198 _ FDB001946 _ L-Leucine,0.094010572070675
FOOD00198 _ FDB002250 _ L-Tryptophan,0.010766106403754
FOOD00198 _ FDB002257 _ Arginine,0.072368527718605
FOOD00198 _ FDB003513 _ Calcium,0.003718582294423
FOOD00198 _ FDB003520 _ Phosphorus,0.021474681998453
FOOD00198 _ FDB003521 _ Potassium,0.070676598925011
FOOD00198 _ FDB003523 _ Sodium,0.000282423971728
FOOD00198 _ FDB003582 _ Copper,6.27608826062921E-05
FOOD00198 _ FDB003636 _ Manganese,9.67563606847003E-05
FOOD00198 _ FDB003729 _ Zinc,0.000282423971728
FOOD00198 _ FDB011856 _ L-Histidine,0.029534225339811
FOOD00198 _ FDB011999 _ L-Threonine,0.037988639234234
FOOD00198 _ FDB012160 _ Riboflavine,1.25521765212584E-05
FOOD00198 _ FDB012252 _ 8-Hydroxygenistein,3.1380441303146E-05
FOOD00198 _ FDB012397 _ L-Isoleucine,0.04458114694467
FOOD00198 _ FDB012535 _ L-Glutamic acid,0.174663536293311
FOOD00198 _ FDB012563 _ L-Cystine,0.01037123585069
FOOD00198 _ FDB012567 _ L-Aspartic acid,0.132731421601982
FOOD00198 _ FDB012683 _ L-Methionine,0.011835656444837
FOOD00198 _ FDB012739 _ L-Serine,0.05500729856764
FOOD00198 _ FDB014613 _ beta-Carotene,2.61503677526217E-06
FOOD00198 _ FDB016251 _ Iron,0.000282423971728
FOOD00199 _ FDB000661 _ Raffinose,0.02774637993797
FOOD00199 _ FDB000710 _ Choline,0.011207361308278
FOOD00199 _ FDB001014 _ Nicotinic acid,0.000125130733054
FOOD00199 _ FDB001131 _ Sucrose,0.087047466472063
FOOD00199 _ FDB001224 _ L-Ascorbic acid,5.98451331995436E-05
FOOD00199 _ FDB003513 _ Calcium,0.147436646337057
FOOD00199 _ FDB003520 _ Phosphorus,0.010336886643558
FOOD00199 _ FDB003521 _ Potassium,0.248901349443556
FOOD00199 _ FDB003523 _ Sodium,0.002304037628182
FOOD00199 _ FDB003582 _ Copper,4.13475465742301E-05
FOOD00199 _ FDB003635 _ Iodine,1.84975866253135E-07
FOOD00199 _ FDB003717 _ Sulfur,0.010045821677542
FOOD00199 _ FDB003763 _ Arsenic,8.81355598029641E-07
FOOD00199 _ FDB003766 _ Cadmium,9.52081664538193E-07
FOOD00199 _ FDB003777 _ Lead,2.08478682200592E-05
FOOD00199 _ FDB003780 _ Mercury,2.44820999452678E-07
FOOD00199 _ FDB005666 _ Verbascose,0.201297266216647
FOOD00199 _ FDB012160 _ Riboflavine,1.14249799744583E-05
FOOD00199 _ FDB012252 _ 8-Hydroxygenistein,4.35237332360317E-05
FOOD00199 _ FDB012320 _ Stachyose,0.097928399781071
FOOD00199 _ FDB012462 _ alpha-Linolenic acid,0.033018192126185
"FOOD00199 _ FDB012760 _ (Z,Z)-9,12-Octadecadienoic acid",0.015075533099631
FOOD00199 _ FDB012858 _ Oleic acid,0.019237490090326
FOOD00199 _ FDB013444 _ Nickel,3.08148031311104E-05
FOOD00199 _ FDB014504 _ Folic acid,7.07260665085515E-06
FOOD00199 _ FDB014613 _ beta-Carotene,1.90416332907639E-06
FOOD00199 _ FDB016249 _ Chlorine,0.000519564565505
FOOD00199 _ FDB016251 _ Iron,0.000505963398869
FOOD00199 _ FDB019141 _ Phosphatidylcholine,0.087047466472063
FOOD00200 _ FDB000446 _ L-Tyrosine,0.023283642741595
FOOD00200 _ FDB000474 _ L-Lysine,0.054265333076742
FOOD00200 _ FDB000484 _ Glycine,0.03111061243972
FOOD00200 _ FDB000556 _ L-Alanine,0.034242021630318
FOOD00200 _ FDB000574 _ Pyridoxine,1.24262269468152E-05
FOOD00200 _ FDB000661 _ Raffinose,0.024852453893631
FOOD00200 _ FDB000710 _ Choline,0.005476859526809
FOOD00200 _ FDB001014 _ Nicotinic acid,7.45573616808914E-05
FOOD00200 _ FDB001131 _ Sucrose,0.055918021260669
FOOD00200 _ FDB001224 _ L-Ascorbic acid,0.000156881115204
FOOD00200 _ FDB001936 _ Stigmasterol,0.000714508049442
FOOD00200 _ FDB001946 _ L-Leucine,0.06023302856795
FOOD00200 _ FDB002250 _ L-Tryptophan,0.008479346612833
FOOD00200 _ FDB002257 _ Arginine,0.054524730564257
FOOD00200 _ FDB003513 _ Calcium,0.00432588025586
FOOD00200 _ FDB003520 _ Phosphorus,0.012053440138411
FOOD00200 _ FDB003521 _ Potassium,0.040708319477767
FOOD00200 _ FDB003523 _ Sodium,0.000683442482075
FOOD00200 _ FDB003582 _ Copper,3.41721241037419E-05
FOOD00200 _ FDB003635 _ Iodine,1.10282764152985E-07
FOOD00200 _ FDB003636 _ Manganese,3.38614684300715E-05
FOOD00200 _ FDB003717 _ Sulfur,0.006613859292442
FOOD00200 _ FDB003729 _ Zinc,8.85368669960585E-05
FOOD00200 _ FDB003763 _ Arsenic,2.79590106303343E-07
FOOD00200 _ FDB003766 _ Cadmium,5.12581861556128E-07
FOOD00200 _ FDB003777 _ Lead,4.87729407662498E-06
FOOD00200 _ FDB003780 _ Mercury,1.11836042521337E-07
FOOD00200 _ FDB005666 _ Verbascose,0.118049155994745
FOOD00200 _ FDB008322 _ Pantothenic acid,6.21311347340761E-05
FOOD00200 _ FDB011856 _ L-Histidine,0.022665437950991
FOOD00200 _ FDB011999 _ L-Threonine,0.025501724251602
FOOD00200 _ FDB012160 _ Riboflavine,7.61106400492433E-06
FOOD00200 _ FDB012320 _ Stachyose,0.077663918417595
FOOD00200 _ FDB012397 _ L-Isoleucine,0.032872030109431
FOOD00200 _ FDB012462 _ alpha-Linolenic acid,0.003774466435095
FOOD00200 _ FDB012535 _ L-Glutamic acid,0.139054139369967
FOOD00200 _ FDB012563 _ L-Cystine,0.006848404326064
FOOD00200 _ FDB012567 _ L-Aspartic acid,0.089875792949578
FOOD00200 _ FDB012683 _ L-Methionine,0.009327436601953
FOOD00200 _ FDB012739 _ L-Serine,0.038350442914609
"FOOD00200 _ FDB012760 _ (Z,Z)-9,12-Octadecadienoic acid",0.013140734996257
FOOD00200 _ FDB012858 _ Oleic acid,0.004041630314452
FOOD00200 _ FDB013444 _ Nickel,1.07362600820484E-05
FOOD00200 _ FDB014504 _ Folic acid,2.03479466254099E-05
FOOD00200 _ FDB014613 _ beta-Carotene,3.261884573539E-06
FOOD00200 _ FDB016249 _ Chlorine,0.000618204790604
FOOD00200 _ FDB016251 _ Iron,0.000220565528306
FOOD00204 _ FDB000446 _ L-Tyrosine,0.000845483716343
FOOD00204 _ FDB000474 _ L-Lysine,0.001057715042697
FOOD00204 _ FDB000484 _ Glycine,0.00140990432481
FOOD00204 _ FDB000556 _ L-Alanine,0.001973177736919
FOOD00204 _ FDB000565 _ alpha-Tocopherol,4.24462652709359E-05
FOOD00204 _ FDB000574 _ Pyridoxine,8.0303745107176E-06
FOOD00204 _ FDB001014 _ Nicotinic acid,2.11084129996005E-05
FOOD00204 _ FDB001112 _ Tartaric acid,4.0151872553588E-05
FOOD00204 _ FDB001131 _ Sucrose,0.251236002549593
FOOD00204 _ FDB001224 _ L-Ascorbic acid,0.000801890254713
FOOD00204 _ FDB001946 _ L-Leucine,0.00098658886846
FOOD00204 _ FDB002250 _ L-Tryptophan,0.000211084129996
FOOD00204 _ FDB002257 _ Arginine,0.003453061039609
FOOD00204 _ FDB002498 _ epsilon-Viniferin,0.07089673496605
FOOD00204 _ FDB003513 _ Calcium,0.005582257481307
FOOD00204 _ FDB003516 _ Chromium,4.47406579882838E-07
FOOD00204 _ FDB003520 _ Phosphorus,0.002254240844794
FOOD00204 _ FDB003521 _ Potassium,0.0303135165816
FOOD00204 _ FDB003523 _ Sodium,0.000523121539555
FOOD00204 _ FDB003570 _ Aluminum,0.000177815435594
FOOD00204 _ FDB003575 _ Boron,5.85070142923711E-05
FOOD00204 _ FDB003581 _ Cobalt,2.58119180701637E-07
FOOD00204 _ FDB003582 _ Copper,1.41105152116895E-05
FOOD00204 _ FDB003636 _ Manganese,6.25222015477299E-05
FOOD00204 _ FDB003653 _ Molybdenum,7.33058473192649E-07
FOOD00204 _ FDB003713 _ Silicon,3.32686944015443E-05
FOOD00204 _ FDB003717 _ Sulfur,0.001026740741013
FOOD00204 _ FDB003722 _ Tin,2.75327126081746E-05
FOOD00204 _ FDB003729 _ Zinc,3.1433180227666E-05
FOOD00204 _ FDB003763 _ Arsenic,1.02100475921981E-06
FOOD00204 _ FDB003766 _ Cadmium,2.66149555212355E-07
FOOD00204 _ FDB003777 _ Lead,1.0347711155239E-05
FOOD00204 _ FDB003780 _ Mercury,1.26191599454134E-08
FOOD00204 _ FDB004181 _ Lithium,4.54289758034881E-07
FOOD00204 _ FDB004188 _ Silver,1.1357243950872E-07
FOOD00204 _ FDB008114 _ Malic acid,0.004015187255359
FOOD00204 _ FDB008322 _ Pantothenic acid,1.72079453801091E-06
FOOD00204 _ FDB011856 _ L-Histidine,0.001692114629044
FOOD00204 _ FDB011999 _ L-Threonine,0.001268799172693
FOOD00204 _ FDB012160 _ Riboflavine,4.24462652709359E-06
FOOD00204 _ FDB012397 _ L-Isoleucine,0.000352189282113
FOOD00204 _ FDB012462 _ alpha-Linolenic acid,0.002748682475383
FOOD00204 _ FDB012535 _ L-Glutamic acid,0.009727077925196
FOOD00204 _ FDB012563 _ L-Cystine,0.000775504738464
FOOD00204 _ FDB012567 _ L-Aspartic acid,0.00570959627712
FOOD00204 _ FDB012683 _ L-Methionine,0.001551009476927
FOOD00204 _ FDB012739 _ L-Serine,0.002255388041153
"FOOD00204 _ FDB012760 _ (Z,Z)-9,12-Octadecadienoic acid",0.009162657316729
FOOD00204 _ FDB012858 _ Oleic acid,0.001620988454806
FOOD00204 _ FDB013400 _ Selenium,1.37663563040873E-08
FOOD00204 _ FDB013444 _ Nickel,8.94813159765675E-07
FOOD00204 _ FDB013792 _ Geraniol,0.333145822558913
FOOD00204 _ FDB014416 _ alpha-Terpineol,0.247794413473572
FOOD00204 _ FDB014504 _ Folic acid,2.98271053255225E-07
FOOD00204 _ FDB014613 _ beta-Carotene,2.98271053255225E-06
FOOD00204 _ FDB015471 _ Lutein,8.83341196178936E-06
FOOD00204 _ FDB016251 _ Iron,0.000178389033774
FOOD00204 _ FDB021453 _ Pectic acid,0.004818224706431
FOOD00205 _ FDB000374 _ Phytic acid,0.001914212253561
FOOD00205 _ FDB000446 _ L-Tyrosine,0.002336443302568
FOOD00205 _ FDB000474 _ L-Lysine,0.00260222431162
FOOD00205 _ FDB000484 _ Glycine,0.002412275557228
FOOD00205 _ FDB000556 _ L-Alanine,0.005603488254559
FOOD00205 _ FDB000565 _ alpha-Tocopherol,0.000127736856151
FOOD00205 _ FDB000574 _ Pyridoxine,1.47247096427787E-06
FOOD00205 _ FDB000661 _ Raffinose,0.001472470964278
FOOD00205 _ FDB000710 _ Choline,2.65044773570017E-05
FOOD00205 _ FDB000838 _ Vanillin,1.28841209374314E-05
FOOD00205 _ FDB000954 _ Naphthalene,0.002208706446417
FOOD00205 _ FDB001014 _ Nicotinic acid,7.36235482138937E-06
FOOD00205 _ FDB001131 _ Sucrose,0.010307296749945
FOOD00205 _ FDB001202 _ D-Mannose,2.94494192855575E-06
